,file,num_iter,run_time_iter,opt_thres,opt_dist,opt_I,run_time_iter_cumsum,max_opt_I
28,time1672286132,6,"[113.724, 115.4771, 112.6919, 115.2626, 112.5081, 114.3987]","[array([-8.  , -3.28, -0.48,  0.88,  3.04,  8.  ]), array([-8.  , -2.88, -0.96,  1.04,  2.88,  8.  ]), array([-8.  , -2.72, -1.28,  1.2 ,  2.64,  8.  ]), array([-8.  , -2.56, -1.44,  1.44,  2.48,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.27245356, 0.16258266, 0.12300035, 0.14815674, 0.29380669]), array([0.30869271, 0.07979833, 0.22275388, 0.07742364, 0.31133145]), array([0.33386515, 0.02287477, 0.2879392 , 0.02044602, 0.33487486]), array([3.43374455e-01, 1.92451165e-08, 3.12745486e-01, 1.40643234e-08,
       3.43880027e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3423107427877847, 1.3937574100468901, 1.4175668055938302, 1.432311241634466, 1.434335021342342, 1.434335021342342]",[113.724  229.2011 341.893  457.1556 569.6637 684.0624],1.434335021342342
29,time1672296141,5,"[113.2199, 115.4593, 115.1246, 114.6244, 114.2265]","[array([-8.  , -3.12, -0.88,  0.88,  3.04,  8.  ]), array([-8.  , -2.8 , -1.12,  1.12,  2.8 ,  8.  ]), array([-8.  , -2.64, -1.28,  1.36,  2.64,  8.  ]), array([-8.  , -2.48, -1.52,  1.52,  2.48,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.29341014, 0.1185685 , 0.17584788, 0.11538375, 0.29678974]), array([0.32049321, 0.05341233, 0.25218891, 0.05341233, 0.32049321]), array([0.33978687, 0.00822637, 0.30556763, 0.0030412 , 0.34337793]), array([3.43289270e-01, 4.12464137e-09, 3.13421452e-01, 4.12464133e-09,
       3.43289269e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.37089385793872, 1.405497460927044, 1.423265690316696, 1.434242308842265, 1.434335021342342]",[113.2199 228.6792 343.8038 458.4282 572.6547],1.434335021342342
30,time1672306514,5,"[115.2278, 114.939, 115.0387, 112.8269, 116.9158]","[array([-8.  , -2.96, -1.04,  0.96,  2.88,  8.  ]), array([-8.  , -2.72, -1.2 ,  1.2 ,  2.72,  8.  ]), array([-8.  , -2.56, -1.36,  1.36,  2.56,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.30773552, 0.08422264, 0.21729462, 0.08215132, 0.30859589]), array([0.32947697, 0.03266515, 0.27571079, 0.03266419, 0.3294829 ]), array([3.43901464e-01, 1.86329389e-08, 3.12197035e-01, 1.86329384e-08,
       3.43901464e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3912952965610081, 1.4136995475765206, 1.428714826379192, 1.434335021342342, 1.434335021342342]",[115.2278 230.1668 345.2055 458.0324 574.9482],1.434335021342342
31,time1672268480,4,"[127.3404, 130.4922, 129.0999, 128.1926]","[array([-8.  , -3.36, -2.08, -0.64,  1.92,  8.  ]), array([-8.  , -2.72, -1.36,  1.44,  2.4 ,  8.  ]), array([-8.  , -2.48, -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([3.17767454e-01, 6.42198481e-02, 2.73979581e-01, 2.82978534e-09,
       3.44033114e-01]), array([3.39719932e-01, 6.37248695e-03, 3.08129066e-01, 2.39559517e-09,
       3.45778512e-01]), array([3.43294395e-01, 3.28682088e-09, 3.13030316e-01, 2.47050876e-09,
       3.43675283e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.4142980458520447, 1.427569901469377, 1.4342883641040007, 1.434335021342342]",[127.3404 257.8326 386.9325 515.1251],1.434335021342342
32,time1672313134,5,"[115.6287, 114.9798, 114.86, 116.4056, 112.7617]","[array([-8.  , -3.04, -0.96,  1.04,  2.64,  8.  ]), array([-8.  , -2.72, -1.28,  1.28,  2.64,  8.  ]), array([-8.  , -2.48, -1.44,  1.44,  2.48,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.30248024, 0.08550196, 0.23115994, 0.05620376, 0.3246541 ]), array([0.33462855, 0.01981195, 0.29357557, 0.01313213, 0.33885179]), array([3.43662562e-01, 1.17886839e-09, 3.12674874e-01, 1.17886863e-09,
       3.43662561e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3926103784482444, 1.4194555865017384, 1.433204593421094, 1.434335021342342, 1.434335021342342]",[115.6287 230.6085 345.4685 461.8741 574.6358],1.434335021342342
33,time1672316237,5,"[113.2617, 113.9528, 114.1853, 112.7738, 114.4886]","[array([-8.  , -3.04, -0.96,  0.96,  2.8 ,  8.  ]), array([-8.  , -2.72, -1.2 ,  1.2 ,  2.72,  8.  ]), array([-8.  , -2.56, -1.36,  1.36,  2.56,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.30108983, 0.09438096, 0.21191974, 0.08050885, 0.31210062]), array([0.32947697, 0.03266515, 0.27571079, 0.03266419, 0.3294829 ]), array([3.43901464e-01, 1.86329389e-08, 3.12197035e-01, 1.86329384e-08,
       3.43901464e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.387587499537245, 1.4136995475765206, 1.428714826379192, 1.434335021342342, 1.434335021342342]",[113.2617 227.2145 341.3998 454.1736 568.6622],1.434335021342342
34,time1672292489,5,"[115.4207, 114.4168, 113.5118, 114.7124, 113.173]","[array([-8.  , -3.28, -0.8 ,  0.88,  2.48,  8.  ]), array([-8.  , -2.8 , -1.2 ,  1.2 ,  2.64,  8.  ]), array([-8.  , -2.56, -1.36,  1.44,  2.56,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.2869048 , 0.11317778, 0.21022467, 0.05913336, 0.3305594 ]), array([0.32568169, 0.03848159, 0.27620629, 0.02570971, 0.33392072]), array([3.43526293e-01, 3.36579726e-08, 3.12504096e-01, 3.08899139e-08,
       3.43969546e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.368542077669516, 1.4134026701363478, 1.4300735673378497, 1.434335021342342, 1.434335021342342]",[115.4207 229.8375 343.3493 458.0617 571.2347],1.434335021342342
35,time1672297280,4,"[112.879, 112.4285, 114.9677, 112.0699]","[array([-8.  , -2.72, -1.36,  0.16,  1.44,  8.  ]), array([-8.  , -2.64, -1.36,  1.44,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([3.29147127e-01, 6.18856135e-02, 2.50043996e-01, 2.96130930e-09,
       3.58923260e-01]), array([3.43046109e-01, 3.46565062e-07, 3.11838125e-01, 5.01973215e-09,
       3.45115414e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.374758321877835, 1.4295982609868298, 1.434335021342342, 1.434335021342342]",[112.879  225.3075 340.2752 452.3451],1.434335021342342
36,time1672303451,5,"[114.2485, 114.1823, 114.3416, 114.3805, 113.4782]","[array([-8.  , -3.76, -2.88, -1.84, -0.4 ,  8.  ]), array([-8.  , -3.84, -2.96, -2.08,  0.96,  8.  ]), array([-8.  , -2.72, -1.36,  1.36,  2.32,  8.  ]), array([-8.  , -2.48, -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([3.35020591e-01, 2.28263586e-01, 6.26837400e-09, 1.75570648e-08,
       4.36715797e-01]), array([3.47425689e-01, 6.51134846e-02, 2.14703561e-01, 2.57121878e-09,
       3.72757262e-01]), array([3.39115896e-01, 8.01458666e-03, 3.06449656e-01, 3.47153379e-09,
       3.46419858e-01]), array([3.43294395e-01, 3.28682088e-09, 3.13030316e-01, 2.47050876e-09,
       3.43675283e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.154252758412719, 1.2790784307979743, 1.4269521245729164, 1.4342883641040007, 1.434335021342342]",[114.2485 228.4308 342.7724 457.1529 570.6311],1.434335021342342
37,time1672304934,5,"[111.8571, 112.9953, 112.3365, 110.6141, 112.5325]","[array([-8.  , -2.8 , -0.88,  1.04,  2.96,  8.  ]), array([-8.  , -2.64, -1.2 ,  1.2 ,  2.72,  8.  ]), array([-8.  , -2.56, -1.44,  1.44,  2.56,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.3099106 , 0.07933474, 0.21813418, 0.08535482, 0.30726565]), array([0.33413246, 0.02359876, 0.28204064, 0.03045056, 0.32977758]), array([3.43590700e-01, 2.97478525e-08, 3.12818542e-01, 2.97478520e-08,
       3.43590698e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3910308052142244, 1.4155395007037321, 1.431417403490323, 1.434335021342342, 1.434335021342342]",[111.8571 224.8524 337.1889 447.803  560.3355],1.434335021342342
38,time1672305952,5,"[111.1701, 112.7898, 113.2704, 111.9696, 112.7844]","[array([-8.  , -3.28, -0.8 ,  0.96,  2.64,  8.  ]), array([-8.  , -2.8 , -1.2 ,  1.12,  2.64,  8.  ]), array([-8.  , -2.56, -1.36,  1.36,  2.56,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.28618724, 0.11675832, 0.19770586, 0.07826985, 0.32107873]), array([0.32491969, 0.04162055, 0.27089902, 0.0322731 , 0.33028763]), array([3.43901464e-01, 1.86329389e-08, 3.12197035e-01, 1.86329384e-08,
       3.43901464e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3693936024395237, 1.4115554768168324, 1.428714826379192, 1.434335021342342, 1.434335021342342]",[111.1701 223.9599 337.2303 449.1999 561.9843],1.434335021342342
39,time1672264937,4,"[116.5562, 115.2257, 117.0883, 117.1236]","[array([-8.  , -1.76, -0.4 ,  1.36,  2.8 ,  8.  ]), array([-8.  , -2.4 , -1.44,  1.36,  2.64,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([3.53120867e-01, 1.09230739e-09, 2.72129181e-01, 4.85428908e-02,
       3.26207060e-01]), array([3.45115424e-01, 5.13966772e-09, 3.11838116e-01, 3.54017808e-07,
       3.43046102e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.4033446229635835, 1.4295982609148785, 1.434335021342342, 1.434335021342342]",[116.5562 231.7819 348.8702 465.9938],1.434335021342342
40,time1672317485,5,"[115.1273, 116.3894, 116.1632, 115.0123, 115.1452]","[array([-8.  , -2.8 , -0.96,  1.12,  2.88,  8.  ]), array([-8.  , -2.64, -1.28,  1.28,  2.64,  8.  ]), array([-8.  , -2.48, -1.44,  1.44,  2.48,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.31355622, 0.06796416, 0.23526375, 0.06804417, 0.3151717 ]), array([0.3390526 , 0.01119382, 0.2995067 , 0.01119283, 0.33905404]), array([3.43662562e-01, 1.17886839e-09, 3.12674874e-01, 1.17886863e-09,
       3.43662561e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.39857154683699, 1.4213965585764305, 1.433204593421094, 1.434335021342342, 1.434335021342342]",[115.1273 231.5167 347.6799 462.6922 577.8374],1.434335021342342
41,time1672290449,4,"[112.5279, 113.4219, 112.5134, 110.4235]","[array([-8.  , -2.72, -1.28,  0.96,  2.72,  8.  ]), array([-8.  , -2.56, -1.36,  1.36,  2.64,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.33124499, 0.03516497, 0.26609654, 0.04736884, 0.32012466]), array([3.44348943e-01, 7.55011888e-08, 3.11933461e-01, 6.35870648e-06,
       3.43711162e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.4083582542267885, 1.4269928363323303, 1.434335021342342, 1.434335021342342]",[112.5279 225.9498 338.4632 448.8867],1.434335021342342
42,time1672270331,5,"[118.8022, 119.1388, 122.3916, 123.5713, 123.1057]","[array([-8.  , -2.64, -0.96,  1.04,  2.96,  8.  ]), array([-8.  , -2.64, -1.28,  1.28,  2.72,  8.  ]), array([-8.  , -2.48, -1.44,  1.44,  2.48,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.32248128, 0.05485586, 0.23798729, 0.07597523, 0.30870033]), array([0.33885265, 0.01313061, 0.2935771 , 0.01981025, 0.33462938]), array([3.43662562e-01, 1.17886839e-09, 3.12674874e-01, 1.17886863e-09,
       3.43662561e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3973191002006098, 1.4194555862341809, 1.433204593421094, 1.434335021342342, 1.434335021342342]",[118.8022 237.941  360.3326 483.9039 607.0096],1.434335021342342
